source,target,weight
92310,128068,1
110681,772909,1
772909,110681,1
184329,20,1
20,184329,1
953695,26571,1
1137787,26571,1
26571,953695,1
26571,1137787,1
26571,3993,1
3993,26571,1
128976,160637,1
160637,128976,1
1459013,286812,1
286812,1459013,1
665568,1562511,1
1562511,665568,1
1562904,107269,1
107269,1562904,1
3440,246462,1
246462,3440,1
143202,143509,1
143509,143202,1
1570041,1570042,1
1570042,1570041,1
57103,92475,1
92475,57103,1
20299,1571651,1
20299,111889,1
1571651,20299,1
1571651,111889,1
111889,20299,1
111889,1571651,1
30884,1980,1
30884,1149424,1
1980,30884,1
1980,1149424,1
1149424,30884,1
1149424,1980,1
20637,20279,1
276698,20279,1
20279,20637,1
20279,276698,1
1577715,604033,1
604033,1577715,1
8653,24822,1
8653,92614,1
8653,92613,1
8653,332763,1
8653,185815,1
8653,1580011,1
8653,185816,1
8653,1539335,1
8653,1580012,1
8653,429760,1
8653,86399,1
24822,8653,1
24822,92614,1
24822,92613,1
24822,332763,1
24822,185815,1
24822,1580011,1
24822,185816,1
24822,1539335,1
24822,1580012,1
24822,429760,1
24822,86399,1
92614,8653,1
92614,24822,1
92614,332763,1
92614,1580011,1
92614,1539335,1
92614,429760,1
92613,8653,1
92613,24822,1
92613,332763,1
92613,1580011,1
92613,1539335,1
92613,429760,1
332763,8653,1
332763,24822,1
332763,92614,1
332763,92613,1
332763,185815,1
332763,1580011,1
332763,185816,1
332763,1539335,1
332763,1580012,1
332763,429760,1
332763,86399,1
185815,8653,1
185815,24822,1
185815,332763,1
185815,1580011,1
185815,1539335,1
185815,429760,1
1580011,8653,1
1580011,24822,1
1580011,92614,1
1580011,92613,1
1580011,332763,1
1580011,185815,1
1580011,185816,1
1580011,1539335,1
1580011,1580012,1
1580011,429760,1
1580011,86399,1
185816,8653,1
185816,24822,1
185816,332763,1
185816,1580011,1
185816,1539335,1
185816,429760,1
1539335,8653,1
1539335,24822,1
1539335,92614,1
1539335,92613,1
1539335,332763,1
1539335,185815,1
1539335,1580011,1
1539335,185816,1
1539335,1580012,1
1539335,429760,1
1539335,86399,1
1580012,8653,1
1580012,24822,1
1580012,332763,1
1580012,1580011,1
1580012,1539335,1
1580012,429760,1
429760,8653,1
429760,24822,1
429760,92614,1
429760,92613,1
429760,332763,1
429760,185815,1
429760,1580011,1
429760,185816,1
429760,1539335,1
429760,1580012,1
429760,86399,1
86399,8653,1
86399,24822,1
86399,332763,1
86399,1580011,1
86399,1539335,1
86399,429760,1
612688,205562,1
205562,612688,1
957542,30884,1
957542,207104,1
957542,79739,1
30884,957542,1
30884,207104,1
30884,79739,1
207104,957542,1
207104,30884,1
207104,79739,1
79739,30884,1
79739,207104,1
125802,107615,1
107615,125802,1
18909,1319497,1
1319497,18909,1
182737,98022,1
1594925,31071,1
31071,1594925,1
72753,1054556,1
1054556,72753,1
984306,1174609,1
984306,32298,1
984306,34037,1
1174609,984306,1
1174609,32298,1
1174609,34037,1
32298,984306,1
32298,1174609,1
34037,984306,1
34037,1174609,1
361534,36190,1
36190,361534,1
664180,41110,1
41110,664180,1
41110,20,1
41110,100987,1
20,41110,1
100987,41110,1
20,38744,1
20,1375538,1
20,1614835,1
38744,20,1
38744,1375538,1
38744,1614835,1
1375538,20,1
1375538,38744,1
1375538,1614835,1
1614835,20,1
1614835,38744,1
1614835,1375538,1
364268,879791,1
879791,364268,1
117914,773435,1
773435,117914,1
21921,1627475,1
21921,49336,1
1627474,49336,1
1627475,49336,1
49336,21921,1
49336,1627474,1
49336,1627475,1
1628612,906469,1
906469,1628612,1
17207,1633605,1
1633605,17207,1
18115,18114,1
103474,60440,1
60440,103474,1
113258,1640334,1
1640334,113258,1
723185,444639,1
453567,8184,1
8184,453567,1
726864,329024,1
726864,197046,1
329024,726864,1
329024,197046,1
197046,726864,1
197046,329024,1
70864,2653,1
2653,70864,1
42501,42502,1
42502,42501,1
76333,873678,1
873678,76333,1
1672094,1672095,1
1673483,14989,1
1673483,197252,1
14989,1673483,1
197252,1673483,1
38083,25088,1
25088,38083,1
1678481,1678482,1
1678482,1678481,1
191493,17401,1
17401,191493,1
664180,32299,1
664180,41110,1
20,32299,1
20,41110,1
20,32299,1
20,41110,1
32299,664180,1
32299,20,1
32299,20,1
32299,41110,1
41110,664180,1
41110,20,1
41110,20,1
41110,32299,1
1203986,49336,1
1203986,1688740,1
49336,1203986,1
49336,1688740,1
1688740,1203986,1
1688740,49336,1
284417,1690430,1
284417,847827,1
1690430,284417,1
1690430,847827,1
847827,284417,1
847827,1690430,1
606136,835023,1
835023,606136,1
1577403,590308,1
590308,1577403,1
1697362,133116,1
1697362,1697363,1
133116,1697362,1
133116,1697363,1
1697363,1697362,1
1697363,133116,1
347445,190366,1
347445,1252777,1
190366,347445,1
190366,1252777,1
1252777,347445,1
1252777,190366,1
829564,225199,1
225199,829564,1
170991,27547,1
27547,170991,1
325859,814806,1
70283,22913,1
22913,70283,1
133154,1981003,1
1981003,133154,1
27837,29791,1
11788,29791,1
29791,27837,1
29791,11788,1
1995416,37717,1
528913,1996658,1
1996658,528913,1
1997181,1997182,1
1997182,1997181,1
244301,629024,1
629024,244301,1
38097,1997528,1
1997528,38097,1
1982699,1381427,1
1381427,1982699,1
1998397,1998398,1
1998398,1998397,1
20,1998414,1
20,1998415,1
1998414,1998415,1
1998415,20,1
1998415,1998414,1
1998727,2884,1
2884,1998727,1
1998905,1998906,1
1998906,1998905,1
1999008,37717,1
126887,1999423,1
126887,1999424,1
1999423,126887,1
1999423,1999424,1
1999424,126887,1
1999424,1999423,1
50227,138764,1
138764,50227,1
138764,20,1
20,138764,1
1999777,1999778,1
1999778,1999777,1
768265,215649,1
364758,1999865,1
364758,1999866,1
1999865,364758,1
1999865,1999866,1
1999866,364758,1
1999866,1999865,1
2000958,1536765,1
1536765,2000958,1
2002451,20,1
20,2002451,1
2002621,227122,1
2002966,2002967,1
2002967,2002966,1
2007308,2007309,1
2007309,2007308,1
1634192,772052,1
772052,1634192,1
2008153,621174,1
621174,2008153,1
138960,51155,1
51155,138960,1
59794,222763,1
59794,63532,1
222763,59794,1
222763,63532,1
63532,59794,1
63532,222763,1
14340,2009207,1
2009257,2009258,1
2009258,2009257,1
536307,2011547,1
536307,2590,1
2011547,536307,1
2011547,2590,1
2590,536307,1
2590,2011547,1
2011572,2011573,1
2011573,2011572,1
71105,128768,1
128768,71105,1
2019656,1996670,1
1996670,2019656,1
22102,765214,1
765214,22102,1
35751,143291,1
143291,35751,1
2080102,603355,1
603355,2080102,1
2080109,84431,1
1466017,26381,1
26381,1466017,1
306243,98979,1
306243,2884,1
98979,306243,1
98979,2884,1
2884,306243,1
2884,98979,1
20,681634,1
681634,20,1
289860,10405,1
172863,10405,1
10405,289860,1
10405,172863,1
2321205,20,1
2321205,492330,1
20,2321205,1
20,492330,1
492330,2321205,1
492330,20,1
2327873,2327874,1
2327873,2327875,1
2327873,2327876,1
2327874,2327873,1
2327874,2327875,1
2327874,2327876,1
2327875,2327873,1
2327875,2327874,1
2327875,2327876,1
2327876,2327873,1
2327876,2327874,1
2327876,2327875,1
14989,2327982,1
2327982,14989,1
2327991,2327992,1
2327992,2327991,1
2328078,20,1
2328078,3993,1
20,2328078,1
3993,2328078,1
1539932,67623,1
1539932,45316,1
1539932,19013,1
1539932,449105,1
2370499,45316,1
2370499,19013,1
2370499,449105,1
20,67623,1
20,45316,1
20,19013,1
20,449105,1
20,67623,1
20,45316,1
20,19013,1
20,449105,1
20,67623,1
20,45316,1
20,19013,1
20,449105,1
67623,20,1
67623,20,1
67623,20,1
67623,45316,1
67623,19013,1
67623,449105,1
41750,45316,1
41750,19013,1
41750,449105,1
45316,1539932,1
45316,2370499,1
45316,20,1
45316,20,1
45316,20,1
45316,67623,1
45316,41750,1
45316,24237,1
45316,19013,1
45316,449105,1
24237,45316,1
24237,19013,1
24237,449105,1
19013,1539932,1
19013,2370499,1
19013,20,1
19013,20,1
19013,20,1
19013,67623,1
19013,41750,1
19013,45316,1
19013,24237,1
19013,449105,1
449105,1539932,1
449105,2370499,1
449105,20,1
449105,20,1
449105,20,1
449105,67623,1
449105,41750,1
449105,45316,1
449105,24237,1
449105,19013,1
2370566,2370567,1
2370566,2370568,1
2370566,2370569,1
2370566,20,1
2370567,2370566,1
2370567,2370568,1
2370567,2370569,1
2370567,20,1
2370568,2370566,1
2370568,2370567,1
2370568,20,1
2370569,2370566,1
2370569,2370567,1
20,2370566,1
20,2370567,1
20,2370568,1
14842,23359,1
14842,2559768,1
14842,2559769,1
23359,14842,1
23359,2559768,1
23359,2559769,1
2559768,14842,1
2559768,23359,1
2559768,2559769,1
2559769,14842,1
2559769,23359,1
2559769,2559768,1
20,1111014,1
1111014,20,1
2571710,28505,1
28505,2571710,1
2581813,86967,1
86967,2581813,1
41110,628203,1
41110,20,1
628203,41110,1
20,41110,1
12466,17462,1
17462,12466,1
30087,30089,1
30087,30090,1
30088,30090,1
30089,30090,1
30090,30087,1
30090,30088,1
30090,30089,1
30473,30474,1
30474,30473,1
40260,40261,1
40261,40260,1
56258,20757,1
20757,56258,1
83385,83386,1
83385,83387,1
83385,83388,1
83386,83385,1
83386,83387,1
83386,83388,1
83387,83385,1
83387,83386,1
83387,83388,1
83388,83385,1
83388,83386,1
83388,83387,1
85265,2798,1
2798,85265,1
124971,124972,1
124971,124973,1
124972,124973,1
124973,124971,1
124973,124972,1
126274,126275,1
126275,126274,1
20,129259,1
53151,149733,1
53151,51140,1
149733,53151,1
149733,51140,1
51140,53151,1
51140,149733,1
20,160119,1
160119,20,1
172822,172823,1
172823,172822,1
49336,173209,1
49336,80662,1
173209,49336,1
173209,80662,1
80662,49336,1
80662,173209,1
16142,59662,1
16142,59663,1
16142,195384,1
16142,195385,1
16142,52324,1
59662,16142,1
59662,59663,1
59662,195384,1
59662,195385,1
59662,52324,1
59663,16142,1
59663,59662,1
59663,195384,1
59663,195385,1
59663,52324,1
195384,16142,1
195384,59662,1
195384,59663,1
195384,195385,1
195385,16142,1
195385,59662,1
195385,59663,1
195385,195384,1
195385,52324,1
52324,16142,1
52324,59662,1
52324,59663,1
52324,195385,1
198861,36955,1
198862,36955,1
36955,198861,1
36955,198862,1
16816,199536,1
16816,69446,1
16816,15168,1
16816,199537,1
199536,16816,1
199536,69446,1
199536,15168,1
199536,199537,1
69446,16816,1
69446,199536,1
69446,15168,1
69446,199537,1
15168,16816,1
15168,199536,1
15168,69446,1
15168,199537,1
199537,16816,1
199537,199536,1
199537,69446,1
199537,15168,1
15457,207231,1
15457,168194,1
207231,15457,1
207231,168194,1
168194,15457,1
168194,207231,1
215613,215615,1
215613,215616,1
215613,44765,1
215614,215615,1
215614,215616,1
215614,44765,1
215615,215613,1
215615,215614,1
215615,215616,1
215615,88844,1
215615,44765,1
215616,215613,1
215616,215614,1
215616,215615,1
215616,88844,1
215616,44765,1
88844,215615,1
88844,215616,1
88844,44765,1
44765,215613,1
44765,215614,1
44765,215615,1
44765,215616,1
44765,88844,1
216654,216655,1
216655,216654,1
146820,23802,1
23802,146820,1
8832,225945,1
228701,46262,1
46262,228701,1
237081,20,1
234393,127066,1
127066,234393,1
242660,242662,1
242661,242662,1
242662,242660,1
242662,242661,1
20,48215,1
48215,20,1
178523,16679,1
16679,178523,1
54506,269731,1
54506,155704,1
269731,54506,1
269731,155704,1
155704,54506,1
155704,269731,1
276103,88051,1
189089,285724,1
189089,285725,1
285724,189089,1
285724,285725,1
285725,189089,1
285725,285724,1
49163,305351,1
305351,49163,1
308622,20,1
20,308622,1
20,253572,1
310361,45256,1
310361,310360,1
45256,310361,1
45256,310360,1
310360,310361,1
310360,45256,1
36955,293894,1
293894,36955,1
256585,256586,1
256585,53022,1
256586,256585,1
256586,53022,1
53022,256585,1
53022,256586,1
140039,37161,1
140040,37161,1
37161,140039,1
37161,140040,1
15649,325637,1
15649,316940,1
15649,316941,1
15649,2085,1
15649,325638,1
15649,325639,1
15649,2086,1
15649,312492,1
15649,316939,1
325637,15649,1
325637,316940,1
325637,316941,1
325637,2085,1
325637,325638,1
325637,325639,1
325637,2086,1
325637,312492,1
325637,316939,1
316940,15649,1
316940,325637,1
316940,316941,1
316940,325638,1
316940,2086,1
316940,316939,1
316941,15649,1
316941,325637,1
316941,316940,1
316941,2085,1
316941,325638,1
316941,325639,1
316941,2086,1
316941,312492,1
316941,316939,1
2085,15649,1
2085,325637,1
2085,316941,1
2085,325638,1
2085,2086,1
2085,316939,1
325638,15649,1
325638,325637,1
325638,316940,1
325638,316941,1
325638,2085,1
325638,325639,1
325638,2086,1
325638,312492,1
325638,316939,1
325639,15649,1
325639,325637,1
325639,316941,1
325639,325638,1
325639,2086,1
325639,316939,1
2086,15649,1
2086,325637,1
2086,316940,1
2086,316941,1
2086,2085,1
2086,325638,1
2086,325639,1
2086,312492,1
2086,316939,1
312492,15649,1
312492,325637,1
312492,316941,1
312492,325638,1
312492,2086,1
312492,316939,1
316939,15649,1
316939,325637,1
316939,316940,1
316939,316941,1
316939,2085,1
316939,325638,1
316939,325639,1
316939,2086,1
316939,312492,1
19386,38666,1
23679,38666,1
38666,19386,1
38666,23679,1
336277,52348,1
52348,336277,1
44159,2472,1
2472,44159,1
345232,133747,1
133747,345232,1
149981,346865,1
149981,211240,1
149981,43238,1
346865,149981,1
346865,211240,1
346865,43238,1
211240,149981,1
211240,346865,1
43238,149981,1
43238,346865,1
360776,360777,1
360776,153355,1
360776,80850,1
360777,360776,1
360777,153355,1
360777,80850,1
153355,360776,1
153355,360777,1
80850,360776,1
80850,360777,1
329677,35808,1
329677,362173,1
35808,329677,1
35808,362173,1
362173,329677,1
362173,35808,1
232695,232696,1
232695,363312,1
267193,232696,1
267193,363312,1
232696,232695,1
232696,267193,1
232696,93472,1
232696,56347,1
232696,68534,1
232696,363312,1
232696,363313,1
93472,232696,1
93472,363312,1
56347,232696,1
56347,363312,1
68534,232696,1
68534,363312,1
363312,232695,1
363312,267193,1
363312,232696,1
363312,93472,1
363312,56347,1
363312,68534,1
363312,363313,1
363313,232696,1
363313,363312,1
364417,364418,1
364418,364417,1
20,373014,1
373649,71019,1
95148,71019,1
71019,373649,1
71019,95148,1
380692,37914,1
37914,380692,1
26826,33196,1
26826,389287,1
26826,31585,1
33196,26826,1
33196,389287,1
389287,26826,1
389287,33196,1
389287,31585,1
31585,26826,1
31585,389287,1
126191,33196,1
28973,20,1
20,28973,1
32789,62163,1
32789,395882,1
62163,32789,1
62163,395882,1
395882,32789,1
395882,62163,1
399092,399093,1
73591,399093,1
399093,399092,1
399093,73591,1
106777,403643,1
106777,106779,1
403643,106777,1
403643,106779,1
106779,106777,1
106779,403643,1
407016,29574,1
29574,407016,1
420401,19378,1
19378,420401,1
425032,425033,1
425032,425034,1
425033,425032,1
425033,425034,1
425034,425032,1
425034,425033,1
271504,40430,1
271504,40429,1
271504,426618,1
271504,426619,1
40430,271504,1
40430,40429,1
40430,426619,1
40429,271504,1
40429,40430,1
40429,426618,1
40429,426619,1
426618,271504,1
426618,40429,1
426618,426619,1
426619,271504,1
426619,40430,1
426619,40429,1
426619,426618,1
422773,425033,1
425033,422773,1
445675,85854,1
85854,445675,1
438004,110487,1
110487,438004,1
449588,449589,1
449588,131474,1
449588,19148,1
449589,449588,1
449589,131474,1
449589,19148,1
131474,449588,1
131474,449589,1
19148,449588,1
19148,449589,1
23106,449682,1
256690,449682,1
449682,23106,1
449682,256690,1
449682,82458,1
82458,449682,1
451215,26522,1
10219,122773,1
10219,10221,1
122773,10219,1
122773,10221,1
10221,10219,1
10221,122773,1
457128,457129,1
457128,457130,1
457128,316396,1
457129,457128,1
457129,457130,1
457129,316396,1
457130,457128,1
457130,457129,1
457130,316396,1
316396,457128,1
316396,457129,1
316396,457130,1
307530,15284,1
15284,307530,1
463826,51004,1
463826,38527,1
51004,463826,1
51004,38527,1
38527,463826,1
38527,51004,1
469502,168444,1
41646,61125,1
20,474849,1
20,474849,1
474849,20,1
474849,20,1
19397,71829,1
71829,19397,1
139302,181341,1
139302,482994,1
181341,139302,1
181341,482994,1
482994,139302,1
482994,181341,1
15369,57663,1
57663,15369,1
127906,485462,1
485462,127906,1
498596,498597,1
498596,39502,1
498596,498598,1
498597,498596,1
498597,39502,1
498597,498598,1
39502,498596,1
39502,498597,1
39502,498598,1
498598,498596,1
498598,498597,1
498598,39502,1
507664,144042,1
144042,507664,1
513521,63228,1
342180,63228,1
63228,513521,1
63228,342180,1
514689,143291,1
143291,514689,1
131337,38562,1
131337,197574,1
38562,131337,1
38562,197574,1
197574,131337,1
197574,38562,1
532318,232117,1
540546,73282,1
540546,347587,1
73282,540546,1
73282,347587,1
347587,540546,1
347587,73282,1
549331,91881,1
549660,549661,1
549660,549662,1
549660,549663,1
549660,549664,1
549660,549665,1
549660,46409,1
549660,549666,1
549660,549667,1
549661,549660,1
549661,549662,1
549661,549663,1
549661,549664,1
549661,549665,1
549661,46409,1
549661,549666,1
549661,549667,1
549662,549660,1
549662,549661,1
549662,549664,1
549662,46409,1
549662,549667,1
549663,549660,1
549663,549661,1
549663,549664,1
549663,46409,1
549663,549667,1
549664,549660,1
549664,549661,1
549664,549662,1
549664,549663,1
549664,549665,1
549664,46409,1
549664,549666,1
549664,549667,1
549665,549660,1
549665,549661,1
549665,549664,1
549665,46409,1
549665,549667,1
46409,549660,1
46409,549661,1
46409,549662,1
46409,549663,1
46409,549664,1
46409,549665,1
46409,549666,1
46409,549667,1
549666,549660,1
549666,549661,1
549666,549664,1
549666,46409,1
549666,549667,1
549667,549660,1
549667,549661,1
549667,549662,1
549667,549663,1
549667,549664,1
549667,549665,1
549667,46409,1
549667,549666,1
346389,26352,1
346389,71105,1
328874,71105,1
26352,71105,1
71105,346389,1
71105,328874,1
71105,26352,1
71105,48920,1
48920,71105,1
557197,20,1
20,557197,1
67983,111689,1
111689,67983,1
588324,15002,1
597436,83708,1
597436,47960,1
83708,597436,1
83708,47960,1
47960,597436,1
47960,83708,1
597831,482140,1
597832,482140,1
482140,597831,1
482140,597832,1
122814,46262,1
46262,122814,1
184351,539851,1
539851,184351,1
412100,412099,1
412100,12695,1
412099,412100,1
412099,12695,1
12695,412100,1
12695,412099,1
133748,470784,1
133748,48471,1
470784,133748,1
470784,48471,1
48471,133748,1
48471,470784,1
633742,14842,1
14842,633742,1
332764,8653,1
8653,332764,1
236354,361534,1
361534,236354,1
167277,167276,1
167276,167277,1
78214,659331,1
659331,78214,1
665568,665569,1
665569,665568,1
20,691,1
20,6720,1
691,6720,1
6720,20,1
6720,691,1
674384,225476,1
225476,674384,1
83748,284418,1
83748,70350,1
83748,20,1
284418,83748,1
284418,70350,1
284418,20,1
70350,83748,1
70350,284418,1
20,83748,1
20,284418,1
21054,695345,1
698735,31992,1
31992,698735,1
709202,709204,1
709202,709205,1
709203,709205,1
709204,709205,1
428139,709205,1
709205,709202,1
709205,709203,1
709205,709204,1
709205,428139,1
346,709287,1
427579,427580,1
427579,713812,1
427580,427579,1
427580,713812,1
713812,427579,1
713812,427580,1
716515,20,1
439775,647279,1
439775,647280,1
647279,439775,1
647279,647280,1
647280,439775,1
647280,647279,1
725550,59794,1
59794,725550,1
496427,18381,1
18381,496427,1
28700,37161,1
140039,37161,1
37161,28700,1
37161,140039,1
98982,155393,1
155393,98982,1
756074,20,1
756074,756075,1
20,756074,1
20,756075,1
756075,756074,1
756075,20,1
24916,764906,1
25995,764906,1
764906,24916,1
764906,25995,1
20,766912,1
15652,15651,1
15651,15652,1
775247,116763,1
116763,775247,1
182658,33196,1
783743,470578,1
783743,783744,1
470578,783743,1
470578,783744,1
783744,783743,1
783744,470578,1
49163,127529,1
49163,792584,1
127529,49163,1
127529,792584,1
792584,49163,1
792584,127529,1
23497,798523,1
798523,23497,1
798523,202505,1
202505,798523,1
109607,801159,1
801159,109607,1
38245,818760,1
818760,38245,1
601705,659009,1
659009,601705,1
129930,2764,1
834036,18701,1
18701,834036,1
838316,838318,1
838317,838318,1
838318,838316,1
838318,838317,1
838318,838319,1
838319,838318,1
40646,841895,1
841895,40646,1
72811,20,1
72811,855709,1
72811,185989,1
20,72811,1
20,855709,1
855709,72811,1
855709,20,1
855709,185989,1
185989,72811,1
185989,855709,1
857380,147425,1
857381,147425,1
147425,857380,1
147425,857381,1
147425,1578,1
1578,147425,1
32789,2945,1
